timestamp,server_id,region,server_type,os_type,cpu_usage_pct,memory_usage_pct,disk_io_pct,network_in_mbps,network_out_mbps,temperature_celsius,error_count,response_time_ms,uptime_hours,is_idle,system_crash
2024-02-02 15:00:00,SRV-0168,ap-southeast-1,compute,CentOS,46.34,75.34,8.0,163.76,189.37,56.35,2,313.2,5895.81,0,0
2024-02-02 15:30:00,SRV-0284,us-east-1,cache,CentOS,55.32,37.87,5.57,171.45,161.66,57.63,2,308.36,3642.31,0,0
2024-02-02 16:00:00,SRV-0110,ap-southeast-1,database,Ubuntu,13.75,86.14,6.59,5.81,3.45,47.59,0,216.91,7195.39,0,0
2024-02-02 16:30:00,SRV-0195,us-west-2,compute,Linux,34.42,60.25,39.98,139.53,78.22,50.39,4,388.29,6391.55,0,0
2024-02-02 17:00:00,SRV-0228,eu-central-1,cache,RHEL,60.89,49.26,20.7,99.47,76.73,66.83,6,248.5,4736.46,0,0
2024-02-02 17:30:00,SRV-0167,us-east-1,database,Windows Server,19.91,54.61,0.14,16.77,6.23,43.8,0,140.07,7683.17,0,0
2024-02-02 18:00:00,SRV-0021,eu-central-1,compute,CentOS,50.87,74.56,14.02,48.84,19.83,58.35,6,749.43,7261.0,0,0
2024-02-02 18:30:00,SRV-0165,eu-central-1,database,Linux,17.87,49.48,13.1,331.52,151.93,56.6,0,120.6,4659.38,0,0
2024-02-02 19:00:00,SRV-0130,ap-southeast-1,storage,RHEL,54.33,46.51,3.02,119.77,119.44,59.7,4,340.51,600.53,0,0
2024-02-02 19:30:00,SRV-0262,eu-central-1,database,Linux,44.29,56.01,28.19,80.02,61.01,53.72,3,311.99,4958.56,0,0
2024-02-02 20:00:00,SRV-0052,us-east-1,cache,Linux,12.7,38.81,30.27,11.32,3.5,50.93,2,202.98,3112.7,0,1
2024-02-02 20:30:00,SRV-0261,sa-east-1,compute,RHEL,68.29,92.77,31.9,187.83,170.2,62.06,3,280.69,4731.85,0,0
2024-02-02 21:00:00,SRV-0175,eu-central-1,cache,Ubuntu,30.31,49.8,32.59,182.03,124.02,48.66,1,165.15,5669.22,0,0
2024-02-02 21:30:00,SRV-0299,ap-southeast-1,storage,Ubuntu,96.71,86.75,0.0,142.8,108.5,86.75,5,449.9,5649.14,0,1
2024-02-02 22:00:00,SRV-0096,us-west-2,web,CentOS,49.01,63.77,76.93,107.08,52.76,64.3,2,217.64,5900.4,0,0
2024-02-02 22:30:00,SRV-0040,eu-central-1,database,Ubuntu,67.97,42.28,42.08,85.32,67.96,73.29,4,362.26,5950.71,0,0
2024-02-02 23:00:00,SRV-0209,ap-southeast-1,cache,CentOS,87.45,84.83,58.58,134.94,159.4,83.85,4,380.19,958.2,0,1
2024-02-02 23:30:00,SRV-0142,eu-central-1,compute,CentOS,46.23,74.11,0.39,39.87,14.6,61.47,2,237.58,1680.21,0,0
2024-02-03 00:00:00,SRV-0258,sa-east-1,compute,RHEL,53.58,56.61,67.9,425.19,236.21,59.1,2,246.43,5523.91,0,0
2024-02-03 00:30:00,SRV-0167,sa-east-1,web,Linux,58.86,81.48,41.49,133.3,69.14,60.52,3,521.43,3576.18,0,0
2024-02-03 01:00:00,SRV-0191,us-east-1,compute,Windows Server,48.53,78.39,45.38,55.92,29.28,65.43,3,266.53,6682.82,0,0
2024-02-03 01:30:00,SRV-0119,sa-east-1,storage,Windows Server,37.66,76.54,2.45,89.59,57.41,52.32,2,245.36,1095.08,0,0
2024-02-03 02:00:00,SRV-0146,ap-southeast-1,web,Ubuntu,28.45,51.73,33.56,245.74,254.66,52.77,3,433.44,1678.55,0,0
2024-02-03 02:30:00,SRV-0129,sa-east-1,storage,RHEL,46.72,40.56,80.42,26.44,29.66,59.47,4,296.26,4892.59,0,0
2024-02-03 03:00:00,SRV-0145,ap-southeast-1,database,Windows Server,23.56,48.96,28.37,51.97,25.05,44.07,4,437.33,4387.05,0,0
2024-02-03 03:30:00,SRV-0054,eu-central-1,storage,Linux,0.0,63.53,21.13,170.68,134.61,44.83,0,61.25,2334.37,0,0
2024-02-03 04:00:00,SRV-0122,us-east-1,database,CentOS,93.36,92.68,72.8,56.86,49.65,92.73,5,517.57,3577.68,0,1
2024-02-03 04:30:00,SRV-0124,us-east-1,storage,CentOS,97.4,82.13,14.63,235.89,181.56,90.96,6,383.05,307.4,0,0
2024-02-03 05:00:00,SRV-0167,sa-east-1,web,RHEL,0.0,59.85,22.86,20.97,14.48,41.39,1,216.33,325.42,0,0
2024-02-03 05:30:00,SRV-0143,us-west-2,database,Ubuntu,24.81,62.85,16.17,215.76,102.0,46.06,2,317.96,832.47,0,0
2024-02-03 06:00:00,SRV-0022,sa-east-1,storage,Linux,85.41,99.56,67.52,10.62,7.85,85.61,6,337.92,5053.13,0,0
2024-02-03 06:30:00,SRV-0276,us-west-2,storage,Ubuntu,91.82,83.39,1.98,1.9,1.26,89.35,5,378.02,7566.29,0,1
2024-02-03 07:00:00,SRV-0299,sa-east-1,compute,Ubuntu,45.42,67.59,17.38,342.75,348.23,56.38,4,315.72,2280.3,0,0
2024-02-03 07:30:00,SRV-0277,ap-southeast-1,storage,RHEL,30.44,83.58,29.04,130.6,128.94,53.99,2,151.75,298.28,0,0
2024-02-03 08:00:00,SRV-0115,ap-southeast-1,compute,CentOS,41.34,56.11,39.24,65.04,27.36,56.81,4,314.89,6207.86,0,0
2024-02-03 08:30:00,SRV-0272,us-west-2,storage,Ubuntu,72.5,76.87,21.87,39.71,15.08,72.81,4,279.2,7493.03,0,0
2024-02-03 09:00:00,SRV-0168,us-east-1,cache,Ubuntu,32.08,89.43,59.9,143.91,160.8,45.24,1,392.11,1211.26,0,1
2024-02-03 09:30:00,SRV-0277,us-west-2,compute,Linux,29.02,83.61,71.18,106.7,83.43,59.87,2,169.39,3379.76,0,0
2024-02-03 10:00:00,SRV-0264,eu-central-1,web,CentOS,35.35,40.34,1.66,716.89,768.52,56.76,2,241.74,1391.38,0,0
2024-02-03 10:30:00,SRV-0250,us-east-1,web,Ubuntu,25.93,55.43,12.87,613.1,216.02,57.17,2,140.26,932.58,0,0
2024-02-03 11:00:00,SRV-0255,us-west-2,database,Windows Server,47.45,53.79,0.59,151.19,117.0,63.35,6,223.76,5678.31,0,0
2024-02-03 11:30:00,SRV-0058,eu-central-1,web,Windows Server,87.26,81.37,9.99,87.74,68.92,90.03,4,363.52,8475.65,0,0
2024-02-03 12:00:00,SRV-0005,eu-central-1,database,CentOS,51.46,72.35,19.24,101.34,108.9,54.16,4,271.14,5941.05,0,0
2024-02-03 12:30:00,SRV-0111,sa-east-1,web,CentOS,39.95,44.9,60.42,172.08,66.74,53.16,1,169.87,8626.99,0,0
2024-02-03 13:00:00,SRV-0286,us-west-2,compute,RHEL,39.16,61.22,46.86,16.07,8.3,63.61,4,387.0,3805.87,0,0
2024-02-03 13:30:00,SRV-0265,ap-southeast-1,cache,Ubuntu,13.74,23.64,3.41,59.7,39.76,52.42,1,91.98,7865.44,0,0
2024-02-03 14:00:00,SRV-0249,sa-east-1,database,Windows Server,62.66,85.96,2.44,11.74,12.67,61.97,4,386.57,1797.33,0,0
2024-02-03 14:30:00,SRV-0095,us-east-1,cache,Windows Server,43.44,50.78,22.25,11.43,13.09,43.29,4,243.93,1033.72,0,0
2024-02-03 15:00:00,SRV-0297,ap-southeast-1,storage,CentOS,92.01,90.77,18.99,32.69,39.02,82.19,5,400.24,6154.37,0,1
2024-02-03 15:30:00,SRV-0185,eu-central-1,storage,CentOS,100.0,54.43,7.74,99.61,115.88,78.56,5,373.35,3254.17,0,0
2024-02-03 16:00:00,SRV-0229,us-east-1,cache,Linux,50.98,80.63,57.43,230.41,70.36,59.14,2,296.41,2783.63,0,0
2024-02-03 16:30:00,SRV-0262,sa-east-1,compute,Linux,29.96,8.92,65.56,99.68,34.18,54.63,4,216.95,5880.75,0,0
2024-02-03 17:00:00,SRV-0119,eu-central-1,cache,CentOS,36.47,59.7,12.88,61.3,26.53,58.97,2,177.36,2921.99,0,0
2024-02-03 17:30:00,SRV-0234,eu-central-1,cache,Linux,95.35,96.53,55.25,12.89,7.91,90.83,7,363.26,5016.04,0,1
2024-02-03 18:00:00,SRV-0282,eu-central-1,cache,CentOS,87.15,91.34,12.11,119.87,125.5,80.04,5,318.38,2623.93,0,0
2024-02-03 18:30:00,SRV-0202,ap-southeast-1,database,CentOS,16.23,91.07,33.37,47.47,52.38,37.49,0,105.56,6865.93,0,1
2024-02-03 19:00:00,SRV-0262,sa-east-1,database,RHEL,63.38,44.03,16.15,143.15,67.02,63.65,3,241.54,2737.21,0,0
2024-02-03 19:30:00,SRV-0053,sa-east-1,cache,Linux,31.64,73.89,3.27,567.07,486.37,64.18,2,169.82,4687.01,0,0
2024-02-03 20:00:00,SRV-0161,ap-southeast-1,compute,Ubuntu,82.47,66.41,65.75,17.7,19.93,74.86,6,411.24,204.0,0,0
2024-02-03 20:30:00,SRV-0244,sa-east-1,storage,Ubuntu,66.6,82.71,15.13,35.76,25.65,68.48,4,287.81,6935.77,0,0
2024-02-03 21:00:00,SRV-0094,eu-central-1,storage,RHEL,88.73,96.95,33.15,96.11,37.79,86.86,5,358.15,5434.54,0,1
2024-02-03 21:30:00,SRV-0040,eu-central-1,storage,Ubuntu,70.62,46.81,11.44,519.21,369.69,70.33,5,276.01,1684.8,0,0
2024-02-03 22:00:00,SRV-0280,eu-central-1,web,Ubuntu,46.36,79.73,0.48,221.64,141.45,46.63,3,274.75,1887.46,0,0
2024-02-03 22:30:00,SRV-0092,sa-east-1,compute,RHEL,62.06,67.66,2.65,342.75,281.02,63.62,4,278.04,2300.18,0,0
2024-02-03 23:00:00,SRV-0038,us-west-2,database,Windows Server,54.69,32.19,17.14,60.91,42.32,61.69,2,326.88,5050.83,0,0
2024-02-03 23:30:00,SRV-0243,us-east-1,storage,RHEL,28.07,50.29,29.28,724.97,228.81,57.64,3,269.49,4803.7,0,0
2024-02-04 00:00:00,SRV-0136,us-west-2,database,RHEL,32.13,66.95,10.19,16.28,19.44,53.09,2,234.26,2399.77,0,0
2024-02-04 00:30:00,SRV-0064,ap-southeast-1,database,Linux,65.6,75.08,29.73,8.16,6.44,58.01,4,279.1,6080.29,0,0
2024-02-04 01:00:00,SRV-0201,us-west-2,database,Ubuntu,38.3,47.77,29.99,290.28,210.82,57.47,2,235.96,7788.11,0,0
2024-02-04 01:30:00,SRV-0262,us-west-2,database,Ubuntu,36.93,7.54,30.43,393.14,455.71,50.75,2,189.81,382.15,0,0
2024-02-04 02:00:00,SRV-0175,ap-southeast-1,cache,Windows Server,25.9,69.42,16.96,14.24,6.27,44.28,1,360.91,3655.23,0,0
2024-02-04 02:30:00,SRV-0177,us-west-2,database,RHEL,53.47,38.03,61.59,18.06,8.49,57.22,2,355.82,5199.64,0,0
2024-02-04 03:00:00,SRV-0085,us-east-1,web,CentOS,86.25,23.69,16.79,5.06,5.2,77.21,5,376.68,5137.59,0,1
2024-02-04 03:30:00,SRV-0160,sa-east-1,database,Windows Server,86.54,82.5,14.96,16.56,8.85,81.67,7,646.17,172.11,0,0
2024-02-04 04:00:00,SRV-0182,ap-southeast-1,storage,Windows Server,45.48,74.65,5.56,35.25,35.93,60.61,3,265.59,1845.35,0,0
2024-02-04 04:30:00,SRV-0036,us-west-2,database,Ubuntu,73.24,62.32,9.19,526.37,286.54,72.46,5,309.56,542.58,0,0
2024-02-04 05:00:00,SRV-0099,eu-central-1,storage,Ubuntu,43.41,55.94,1.08,165.33,54.54,59.73,2,190.26,4984.57,0,0
2024-02-04 05:30:00,SRV-0226,eu-central-1,database,Ubuntu,54.05,85.0,25.1,226.14,173.06,62.13,3,290.61,5653.97,0,0
2024-02-04 06:00:00,SRV-0037,ap-southeast-1,compute,Ubuntu,23.75,71.47,7.14,224.51,107.1,52.99,2,318.17,1400.18,0,0
2024-02-04 06:30:00,SRV-0273,eu-central-1,cache,Windows Server,53.57,89.09,9.07,114.88,112.82,49.33,5,412.23,2917.84,0,1
2024-02-04 07:00:00,SRV-0272,us-east-1,storage,RHEL,41.26,34.93,36.83,239.54,210.1,57.06,3,266.55,2889.75,0,0
2024-02-04 07:30:00,SRV-0186,us-west-2,web,Ubuntu,64.71,59.38,9.91,135.88,153.71,60.66,4,294.14,7181.65,0,0
2024-02-04 08:00:00,SRV-0049,us-east-1,database,Linux,68.75,30.9,6.93,56.65,56.92,73.31,3,361.31,1706.02,0,0
2024-02-04 08:30:00,SRV-0094,us-east-1,storage,Windows Server,96.79,55.87,4.63,123.53,57.16,77.98,6,483.98,4803.68,0,1
2024-02-04 09:00:00,SRV-0226,sa-east-1,cache,CentOS,56.59,55.52,37.28,114.38,116.68,62.79,3,272.82,6858.73,0,0
2024-02-04 09:30:00,SRV-0005,us-west-2,database,CentOS,85.14,91.49,3.47,260.13,228.28,91.19,4,370.08,7267.28,0,1
2024-02-04 10:00:00,SRV-0174,ap-southeast-1,cache,RHEL,48.89,60.82,15.12,600.35,541.55,64.64,3,310.8,5839.45,0,0
2024-02-04 10:30:00,SRV-0183,eu-central-1,web,Windows Server,37.94,71.22,17.68,79.41,83.3,58.31,1,373.09,2624.56,0,0
2024-02-04 11:00:00,SRV-0073,sa-east-1,storage,Windows Server,51.77,72.66,29.07,216.2,176.52,63.49,4,361.86,7210.06,0,0
2024-02-04 11:30:00,SRV-0145,us-east-1,web,Windows Server,39.09,98.79,25.08,15.76,11.34,51.57,1,169.54,6501.63,0,0
2024-02-04 12:00:00,SRV-0152,eu-central-1,cache,Linux,97.71,81.24,41.61,224.97,196.4,82.3,5,356.4,6171.45,0,1
2024-02-04 12:30:00,SRV-0056,us-west-2,compute,Linux,71.35,43.06,1.14,69.64,39.57,69.66,4,455.64,590.79,0,0
2024-02-04 13:00:00,SRV-0183,us-east-1,compute,Ubuntu,24.87,64.43,8.79,6.03,2.8,46.48,3,304.08,379.96,0,0
2024-02-04 13:30:00,SRV-0122,us-east-1,storage,CentOS,67.8,45.56,8.22,67.71,57.88,69.29,3,302.63,6091.7,0,0
2024-02-04 14:00:00,SRV-0244,us-west-2,database,Linux,71.34,86.68,3.95,141.49,72.22,57.73,3,351.8,8276.46,0,0
2024-02-04 14:30:00,SRV-0204,ap-southeast-1,web,CentOS,42.64,54.9,8.53,19.05,7.08,54.62,2,414.2,6778.05,0,0
2024-02-04 15:00:00,SRV-0079,sa-east-1,compute,Windows Server,2.56,49.82,9.27,386.62,116.18,50.01,4,300.23,7283.89,0,0
2024-02-04 15:30:00,SRV-0016,us-west-2,compute,Linux,32.84,51.52,18.45,12.13,10.28,55.33,1,301.36,4774.5,0,0
2024-02-04 16:00:00,SRV-0126,eu-central-1,database,CentOS,70.94,72.93,27.24,398.9,249.69,69.21,3,286.34,2668.87,0,0
2024-02-04 16:30:00,SRV-0087,eu-central-1,web,Linux,44.54,57.16,12.0,184.21,179.99,67.74,3,314.67,5937.3,0,0
2024-02-04 17:00:00,SRV-0278,us-east-1,cache,Windows Server,25.01,48.45,31.78,60.01,38.26,38.33,4,135.7,6237.15,0,0
2024-02-04 17:30:00,SRV-0043,sa-east-1,compute,Windows Server,34.9,89.98,10.24,74.33,54.81,49.89,1,379.09,5916.46,0,0
2024-02-04 18:00:00,SRV-0079,ap-southeast-1,storage,Windows Server,61.81,44.59,8.57,202.53,134.96,62.72,5,251.59,8293.22,0,0
2024-02-04 18:30:00,SRV-0277,ap-southeast-1,storage,Ubuntu,55.93,60.64,19.48,138.0,122.2,66.67,4,326.38,3217.12,0,0
2024-02-04 19:00:00,SRV-0264,eu-central-1,cache,CentOS,40.22,71.74,0.6,167.05,103.66,60.47,2,264.89,348.36,0,0
2024-02-04 19:30:00,SRV-0228,ap-southeast-1,database,Ubuntu,37.66,30.64,2.08,73.94,86.32,50.74,3,313.0,7958.06,0,0
2024-02-04 20:00:00,SRV-0125,eu-central-1,database,RHEL,37.16,68.64,13.53,100.36,114.66,59.86,4,241.7,1406.81,0,0
2024-02-04 20:30:00,SRV-0106,sa-east-1,compute,RHEL,26.55,41.01,71.58,688.8,732.35,48.6,2,135.8,6108.81,0,0
2024-02-04 21:00:00,SRV-0230,us-east-1,compute,Linux,77.31,74.81,31.96,36.11,40.74,76.98,5,404.29,7649.4,0,0
2024-02-04 21:30:00,SRV-0134,eu-central-1,compute,Linux,38.55,42.67,2.31,81.16,57.15,50.26,3,213.97,2717.53,0,0
2024-02-04 22:00:00,SRV-0081,sa-east-1,cache,Linux,69.34,72.47,46.82,51.76,40.52,67.12,4,296.64,7274.61,0,0
2024-02-04 22:30:00,SRV-0109,eu-central-1,cache,Ubuntu,75.43,79.9,32.95,217.3,210.32,67.72,3,755.11,2909.5,0,0
2024-02-04 23:00:00,SRV-0175,us-west-2,compute,Windows Server,64.97,75.51,23.6,216.6,200.68,71.27,3,334.16,6957.91,0,0
2024-02-04 23:30:00,SRV-0164,eu-central-1,database,Linux,36.37,64.52,42.91,51.89,57.16,51.93,4,283.14,612.64,0,0
2024-02-05 00:00:00,SRV-0125,sa-east-1,web,Linux,53.07,55.84,12.94,12.73,12.03,61.02,3,283.95,5740.27,0,0
2024-02-05 00:30:00,SRV-0023,ap-southeast-1,compute,RHEL,44.52,49.62,6.26,1.72,2.07,60.34,3,330.5,5932.05,0,0
2024-02-05 01:00:00,SRV-0062,eu-central-1,database,Windows Server,88.68,81.17,17.94,83.65,51.33,80.63,4,455.49,4305.4,0,0
2024-02-05 01:30:00,SRV-0212,us-east-1,database,Ubuntu,51.49,47.41,19.9,79.23,83.17,65.03,3,311.51,6019.23,0,0
2024-02-05 02:00:00,SRV-0252,sa-east-1,storage,Windows Server,21.42,41.33,19.32,668.38,620.17,49.62,3,723.63,8087.17,0,0
2024-02-05 02:30:00,SRV-0096,ap-southeast-1,web,RHEL,68.75,71.98,20.81,95.18,87.78,65.41,5,317.84,6428.83,0,0
2024-02-05 03:00:00,SRV-0209,sa-east-1,compute,Ubuntu,35.71,45.67,74.25,44.44,26.37,52.53,3,279.61,8420.99,0,0
2024-02-05 03:30:00,SRV-0057,eu-central-1,web,CentOS,49.02,42.9,58.13,332.78,335.12,59.74,3,356.91,3930.4,0,0
2024-02-05 04:00:00,SRV-0234,us-west-2,compute,Linux,50.67,34.02,52.13,101.32,112.5,61.51,2,249.16,4628.3,0,0
2024-02-05 04:30:00,SRV-0065,us-west-2,web,Ubuntu,39.82,51.31,40.41,137.13,68.11,55.19,1,230.56,2311.09,0,0
2024-02-05 05:00:00,SRV-0293,us-east-1,web,RHEL,56.73,58.51,71.81,15.08,13.02,62.79,2,568.12,8633.89,0,0
2024-02-05 05:30:00,SRV-0017,us-east-1,database,Windows Server,35.5,64.38,2.59,72.41,47.28,46.61,1,159.79,483.94,0,0
2024-02-05 06:00:00,SRV-0135,ap-southeast-1,web,Ubuntu,62.43,77.12,7.7,432.96,515.48,68.31,3,278.12,3142.16,0,0
2024-02-05 06:30:00,SRV-0130,us-west-2,web,RHEL,18.08,69.48,17.08,133.56,97.62,48.14,1,170.84,2608.53,0,0
2024-02-05 07:00:00,SRV-0037,eu-central-1,compute,Ubuntu,96.68,94.47,46.86,63.35,32.02,82.66,4,340.18,3386.46,0,1
2024-02-05 07:30:00,SRV-0250,sa-east-1,database,Linux,83.78,56.43,17.59,147.39,94.87,73.51,5,530.73,8039.29,0,0
2024-02-05 08:00:00,SRV-0057,sa-east-1,web,Windows Server,24.99,69.18,34.46,361.88,321.51,41.31,1,158.7,3224.64,0,0
2024-02-05 08:30:00,SRV-0010,us-west-2,database,Windows Server,31.45,82.91,3.74,48.03,17.7,50.79,2,174.14,8032.8,0,0
2024-02-05 09:00:00,SRV-0081,us-west-2,database,Ubuntu,55.28,62.27,7.27,105.52,88.97,61.11,2,387.5,3709.03,0,0
2024-02-05 09:30:00,SRV-0090,sa-east-1,cache,RHEL,48.59,51.56,32.9,478.0,544.01,63.15,3,228.35,7487.92,0,0
2024-02-05 10:00:00,SRV-0120,ap-southeast-1,compute,Linux,52.01,42.13,4.5,28.38,30.24,50.45,4,313.22,4571.01,0,0
2024-02-05 10:30:00,SRV-0102,sa-east-1,cache,Linux,54.78,33.99,10.82,190.76,68.85,62.12,3,386.67,2728.14,0,0
2024-02-05 11:00:00,SRV-0027,us-east-1,database,Ubuntu,57.69,71.99,7.69,142.97,170.72,65.65,3,380.33,3936.85,0,0
2024-02-05 11:30:00,SRV-0261,eu-central-1,web,CentOS,67.19,70.4,10.76,170.76,158.61,63.57,4,403.89,3718.15,0,0
2024-02-05 12:00:00,SRV-0061,us-west-2,compute,Ubuntu,53.2,70.39,30.8,64.9,28.95,61.65,5,218.87,2277.59,0,0
2024-02-05 12:30:00,SRV-0136,us-west-2,storage,Linux,40.17,57.68,11.47,56.51,17.58,52.93,2,178.85,2537.95,0,0
2024-02-05 13:00:00,SRV-0097,ap-southeast-1,compute,Windows Server,58.45,85.32,20.26,172.9,78.52,59.73,4,261.99,1634.15,0,0
2024-02-05 13:30:00,SRV-0149,us-east-1,cache,Ubuntu,83.0,51.29,2.63,36.41,38.39,71.16,7,302.65,2944.03,0,0
2024-02-05 14:00:00,SRV-0227,sa-east-1,compute,Ubuntu,42.35,77.19,40.87,81.62,26.08,53.39,3,246.44,5470.17,0,0
2024-02-05 14:30:00,SRV-0277,us-east-1,web,Windows Server,25.51,59.3,11.55,31.27,15.94,53.62,3,176.74,3386.86,0,0
2024-02-05 15:00:00,SRV-0228,us-east-1,compute,Ubuntu,67.14,49.05,26.14,1.25,1.23,63.18,5,332.85,6240.24,0,0
2024-02-05 15:30:00,SRV-0249,ap-southeast-1,storage,RHEL,42.59,70.67,32.31,526.27,435.49,52.52,4,213.27,8645.94,0,0
2024-02-05 16:00:00,SRV-0258,ap-southeast-1,cache,Windows Server,1.55,67.37,5.88,84.77,85.14,49.46,1,121.15,3304.03,0,0
2024-02-05 16:30:00,SRV-0220,sa-east-1,cache,Windows Server,61.95,66.43,54.0,522.77,507.89,69.58,5,276.6,4053.26,0,0
2024-02-05 17:00:00,SRV-0236,sa-east-1,database,Windows Server,95.24,99.38,23.94,22.68,7.84,93.39,5,357.45,1438.44,0,1
2024-02-05 17:30:00,SRV-0020,eu-central-1,cache,Linux,43.19,59.32,14.0,132.78,146.49,53.45,2,284.37,3436.41,0,0
2024-02-05 18:00:00,SRV-0138,us-east-1,storage,Ubuntu,96.76,84.47,5.03,33.65,16.97,87.67,5,452.2,6367.33,0,1
2024-02-05 18:30:00,SRV-0189,sa-east-1,storage,CentOS,48.81,81.32,71.31,234.15,186.86,61.14,2,373.17,1905.25,0,0
2024-02-05 19:00:00,SRV-0105,ap-southeast-1,cache,Ubuntu,59.19,73.01,35.17,229.67,202.07,56.22,2,435.31,1595.61,0,0
2024-02-05 19:30:00,SRV-0098,eu-central-1,compute,Ubuntu,36.29,62.01,5.83,17.92,8.1,60.31,2,280.77,3297.67,0,0
2024-02-05 20:00:00,SRV-0270,eu-central-1,storage,Linux,55.26,78.13,10.3,364.67,429.81,66.23,5,332.1,7171.55,0,0
2024-02-05 20:30:00,SRV-0153,ap-southeast-1,cache,RHEL,39.81,69.32,41.48,32.47,24.0,58.33,2,175.26,5463.61,0,0
2024-02-05 21:00:00,SRV-0218,sa-east-1,cache,RHEL,59.78,60.47,29.74,142.39,50.1,70.69,4,240.96,8388.44,0,0
2024-02-05 21:30:00,SRV-0021,ap-southeast-1,compute,Linux,57.31,54.54,36.29,636.43,727.78,65.18,2,389.35,7923.87,0,0
2024-02-05 22:00:00,SRV-0272,sa-east-1,cache,Linux,26.29,58.54,14.55,321.07,265.73,52.76,1,155.39,1324.81,0,0
2024-02-05 22:30:00,SRV-0202,ap-southeast-1,web,Linux,97.75,84.72,31.51,470.47,437.2,93.03,4,387.18,373.72,0,1
2024-02-05 23:00:00,SRV-0160,ap-southeast-1,database,Ubuntu,96.95,98.6,12.21,62.92,48.61,86.28,6,356.54,3496.67,0,1
2024-02-05 23:30:00,SRV-0064,us-west-2,storage,Linux,61.16,51.21,5.93,16.74,17.59,60.26,6,255.19,4573.89,0,0
2024-02-06 00:00:00,SRV-0084,sa-east-1,compute,CentOS,52.35,88.67,25.04,31.3,10.32,64.1,3,356.39,4516.88,0,1
2024-02-06 00:30:00,SRV-0073,us-east-1,compute,Windows Server,97.63,90.32,93.26,104.12,56.39,94.51,5,373.25,1175.65,0,1
2024-02-06 01:00:00,SRV-0060,us-west-2,database,RHEL,40.53,38.6,9.3,236.42,170.86,58.73,3,231.2,1094.28,0,0
2024-02-06 01:30:00,SRV-0147,us-west-2,web,CentOS,94.96,98.07,15.45,24.4,9.0,81.41,6,351.33,411.45,0,1
2024-02-06 02:00:00,SRV-0047,us-west-2,database,RHEL,44.61,41.17,28.02,161.7,151.24,50.93,3,297.13,7453.68,0,0
2024-02-06 02:30:00,SRV-0223,us-west-2,cache,Ubuntu,38.94,68.52,19.5,58.64,38.37,54.97,1,297.1,8302.29,0,0
2024-02-06 03:00:00,SRV-0158,us-east-1,compute,Ubuntu,61.0,65.24,46.36,62.6,34.14,65.73,4,277.89,1014.29,0,0
2024-02-06 03:30:00,SRV-0047,us-west-2,cache,Linux,12.67,77.24,35.86,162.67,49.3,42.89,0,241.62,1867.74,0,0
2024-02-06 04:00:00,SRV-0289,us-east-1,compute,RHEL,23.93,45.76,1.5,94.38,89.46,51.14,3,149.21,788.11,0,0
2024-02-06 04:30:00,SRV-0210,us-east-1,compute,Ubuntu,23.64,60.61,100.0,250.72,263.37,53.49,2,238.67,7687.04,0,0
2024-02-06 05:00:00,SRV-0021,us-west-2,cache,Ubuntu,64.01,35.43,34.9,25.43,16.67,65.45,3,372.94,8398.33,0,0
2024-02-06 05:30:00,SRV-0231,eu-central-1,database,RHEL,79.21,72.63,49.86,234.06,189.07,72.81,4,633.91,2294.08,0,0
2024-02-06 06:00:00,SRV-0298,us-east-1,storage,Ubuntu,42.91,69.34,26.33,9.96,5.03,64.08,3,205.17,2660.09,0,0
2024-02-06 06:30:00,SRV-0105,us-west-2,storage,Linux,41.62,68.92,48.5,32.36,27.83,59.02,5,184.71,3177.62,0,0
2024-02-06 07:00:00,SRV-0126,ap-southeast-1,database,Ubuntu,46.4,60.03,2.98,160.13,49.79,59.56,4,219.72,4402.08,0,0
2024-02-06 07:30:00,SRV-0299,ap-southeast-1,web,CentOS,68.24,67.47,10.68,289.58,214.22,62.5,4,267.82,5978.68,0,0
2024-02-06 08:00:00,SRV-0068,sa-east-1,database,CentOS,26.45,88.88,52.27,43.69,38.44,53.94,2,147.95,4418.96,0,0
2024-02-06 08:30:00,SRV-0026,us-east-1,database,Linux,49.77,54.87,5.63,59.44,66.96,61.56,2,239.97,8330.82,0,0
2024-02-06 09:00:00,SRV-0161,us-east-1,database,CentOS,64.5,62.5,2.04,115.54,74.32,72.22,4,296.95,875.97,0,0
2024-02-06 09:30:00,SRV-0108,ap-southeast-1,storage,Ubuntu,55.02,40.45,38.79,35.66,35.25,62.24,3,449.12,6995.99,0,0
2024-02-06 10:00:00,SRV-0289,us-east-1,compute,CentOS,97.82,85.91,45.12,250.03,209.5,82.9,5,365.23,2930.74,0,0
2024-02-06 10:30:00,SRV-0084,us-east-1,web,CentOS,65.02,61.76,4.44,222.84,252.77,57.51,3,601.76,3307.94,0,0
2024-02-06 11:00:00,SRV-0041,ap-southeast-1,web,Ubuntu,0.0,79.87,48.16,23.55,15.51,43.68,1,216.15,6209.64,0,0
2024-02-06 11:30:00,SRV-0200,us-west-2,web,RHEL,58.56,55.39,29.02,93.5,54.9,60.57,4,438.93,8141.41,0,0
2024-02-06 12:00:00,SRV-0036,ap-southeast-1,cache,Linux,31.92,55.75,18.35,223.63,245.65,54.95,2,410.89,6274.2,0,0
